date,region,category,product,units,unit_price,discount,revenue,month
2024-12-24,South,Sports,Dumbbells,7,48.27,0.08,310.85880000000003,2024-12-24
2024-11-05,South,Electronics,Smartphone,4,333.25,0.08,1226.3600000000001,2024-11-05
2024-07-01,West,Sports,Dumbbells,6,39.66,0.01,235.58039999999997,2024-07-01
2024-01-24,West,Sports,Football,4,27.19,0.09,98.97160000000001,2024-01-24
2024-09-27,North,Electronics,Smartphone,7,220.9,0.08,1422.596,2024-09-27
2024-10-22,North,Electronics,Laptop,6,327.04,0.13,1707.1488000000002,2024-10-22
2024-02-16,East,Sports,Cricket Bat,4,41.72,0.05,158.536,2024-02-16
2024-06-11,South,Home & Kitchen,Mixer,8,51.91,0.01,411.12719999999996,2024-06-11
2024-09-27,North,Electronics,Tablet,3,291.92,0.11,779.4264000000001,2024-09-27
2024-09-04,East,Electronics,Smartphone,6,331.67,0.0,1990.02,2024-09-04
2024-02-20,North,Home & Kitchen,Vacuum Cleaner,5,55.86,0.14,240.198,2024-02-20
2024-11-16,South,Sports,Football,3,48.71,0.15,124.2105,2024-11-16
2024-02-05,West,Home & Kitchen,Vacuum Cleaner,6,49.07,0.11,262.03380000000004,2024-02-05
2024-03-17,North,Groceries,Beverages,5,3.81,0.0,19.05,2024-03-17
2024-01-06,East,Home & Kitchen,Mixer,2,51.52,0.07,95.8272,2024-01-06
2024-07-26,South,Sports,Football,7,29.46,0.34,136.1052,2024-07-26
2024-07-16,East,Sports,Cricket Bat,2,35.49,0.2,56.784000000000006,2024-07-16
2024-03-27,North,Beauty,Face Wash,2,11.48,0.04,22.0416,2024-03-27
2024-03-05,West,Sports,Football,2,45.12,0.21,71.2896,2024-03-05
2024-03-12,East,Clothing,T-Shirt,6,25.37,0.01,150.6978,2024-03-12
2024-10-20,West,Beauty,Face Wash,3,10.68,0.18,26.2728,2024-10-20
2024-02-29,North,Clothing,Jacket,2,17.21,0.02,33.7316,2024-02-29
2024-06-28,East,Beauty,Shampoo,4,9.92,0.28,28.569599999999998,2024-06-28
2024-06-10,West,Sports,Dumbbells,3,31.28,0.09,85.3944,2024-06-10
2024-11-17,East,Sports,Yoga Mat,6,42.61,0.0,255.66,2024-11-17
2024-02-06,West,Home & Kitchen,Cookware,3,74.1,0.21,175.617,2024-02-06
2024-09-27,South,Beauty,Shampoo,6,12.34,0.08,68.1168,2024-09-27
2024-08-18,West,Beauty,Shampoo,6,13.05,0.08,72.03600000000002,2024-08-18
2024-10-19,South,Home & Kitchen,Cookware,7,57.96,0.07,377.3196,2024-10-19
2024-01-24,North,Sports,Dumbbells,6,34.31,0.11,183.21540000000002,2024-01-24
2024-08-15,East,Home & Kitchen,Mixer,3,60.16,0.07,167.8464,2024-08-15
2024-05-21,East,Home & Kitchen,Vacuum Cleaner,4,51.27,0.12,180.4704,2024-05-21
2024-08-29,North,Electronics,Headphones,4,244.31,0.16,820.8815999999999,2024-08-29
2024-11-13,West,Electronics,Laptop,7,217.01,0.1,1367.163,2024-11-13
2024-10-28,East,Electronics,Laptop,6,241.29,0.08,1331.9208,2024-10-28
2024-07-24,North,Home & Kitchen,Mixer,8,45.02,0.07,334.9488,2024-07-24
2024-04-13,East,Groceries,Pulses,4,4.83,0.13,16.8084,2024-04-13
2024-10-02,East,Sports,Dumbbells,9,46.54,0.13,364.4082,2024-10-02
2024-12-01,East,Clothing,Sneakers,8,18.76,0.09,136.57280000000003,2024-12-01
2024-11-08,South,Electronics,Smartphone,7,328.63,0.12,2024.3608,2024-11-08
2024-02-18,South,Electronics,Tablet,8,368.09,0.0,2944.72,2024-02-18
2024-09-20,East,Groceries,Beverages,2,7.48,0.18,12.2672,2024-09-20
2024-12-02,West,Sports,Cricket Bat,3,32.92,0.15,83.946,2024-12-02
2024-09-04,East,Clothing,T-Shirt,3,20.44,0.21,48.442800000000005,2024-09-04
2024-07-07,South,Home & Kitchen,Vacuum Cleaner,4,58.06,0.28,167.2128,2024-07-07
2024-03-12,South,Electronics,Laptop,5,320.88,0.05,1524.18,2024-03-12
2024-09-09,West,Sports,Football,6,48.6,0.21,230.36400000000003,2024-09-09
2024-10-21,South,Home & Kitchen,Cookware,5,74.86,0.07,348.099,2024-10-21
2024-01-18,North,Electronics,Smartphone,7,227.47,0.23,1226.0633,2024-01-18
2024-04-26,East,Beauty,Face Wash,6,12.04,0.21,57.0696,2024-04-26
2024-09-05,South,Home & Kitchen,Bedsheet,1,68.95,0.1,62.05500000000001,2024-09-05
2024-10-30,North,Home & Kitchen,Mixer,3,66.04,0.1,178.30800000000002,2024-10-30
2024-02-03,North,Home & Kitchen,Vacuum Cleaner,8,58.04,0.03,450.3904,2024-02-03
2024-08-14,South,Home & Kitchen,Mixer,4,58.13,0.06,218.5688,2024-08-14
2024-08-09,North,Clothing,Sneakers,2,23.85,0.06,44.838,2024-08-09
2024-03-12,South,Sports,Dumbbells,8,57.15,0.02,448.056,2024-03-12
2024-08-31,West,Sports,Football,1,41.12,0.11,36.5968,2024-08-31
2024-04-29,East,Beauty,Face Wash,6,13.66,0.09,74.5836,2024-04-29
2024-12-03,South,Home & Kitchen,Bedsheet,6,86.68,0.0,520.08,2024-12-03
2024-12-22,North,Home & Kitchen,Mixer,6,62.42,0.13,325.8324,2024-12-22
2024-06-22,North,Clothing,T-Shirt,3,25.11,0.06,70.8102,2024-06-22
2024-12-05,East,Sports,Cricket Bat,8,33.65,0.09,244.972,2024-12-05
2024-02-02,West,Home & Kitchen,Bedsheet,2,58.31,0.0,116.62,2024-02-02
2024-11-01,East,Home & Kitchen,Bedsheet,6,50.86,0.08,280.74719999999996,2024-11-01
2024-02-08,South,Home & Kitchen,Mixer,8,75.64,0.13,526.4544,2024-02-08
2024-05-10,West,Electronics,Headphones,2,334.59,0.1,602.262,2024-05-10
2024-01-15,South,Home & Kitchen,Cookware,7,59.06,0.13,359.6754,2024-01-15
2024-02-13,North,Electronics,Tablet,6,296.03,0.04,1705.1327999999999,2024-02-13
2024-08-14,East,Sports,Dumbbells,4,30.86,0.28,88.87679999999999,2024-08-14
2024-06-25,South,Electronics,Laptop,4,288.02,0.0,1152.08,2024-06-25
2024-10-07,West,Electronics,Headphones,7,280.69,0.25,1473.6225,2024-10-07
2024-07-26,South,Clothing,Jacket,3,22.03,0.17,54.8547,2024-07-26
2024-05-29,East,Clothing,T-Shirt,9,21.12,0.11,169.17120000000003,2024-05-29
2024-06-06,West,Home & Kitchen,Cookware,8,50.66,0.0,405.28,2024-06-06
2024-11-18,South,Electronics,Headphones,1,376.65,0.19,305.0865,2024-11-18
2024-02-25,West,Sports,Yoga Mat,6,37.71,0.06,212.68439999999998,2024-02-25
2024-02-19,East,Electronics,Laptop,1,295.61,0.03,286.7417,2024-02-19
2024-01-02,North,Electronics,Headphones,3,394.48,0.05,1124.268,2024-01-02
2024-04-06,South,Electronics,Headphones,4,226.49,0.1,815.364,2024-04-06
2024-03-02,South,Home & Kitchen,Cookware,9,73.81,0.05,631.0754999999999,2024-03-02
2024-03-29,South,Home & Kitchen,Mixer,8,85.04,0.13,591.8784,2024-03-29
2024-02-03,West,Home & Kitchen,Vacuum Cleaner,5,62.77,0.13,273.0495,2024-02-03
2024-05-07,West,Electronics,Tablet,9,332.39,0.05,2841.9345,2024-05-07
2024-10-06,South,Clothing,Sneakers,1,30.54,0.06,28.7076,2024-10-06
2024-09-20,East,Clothing,T-Shirt,5,24.21,0.13,105.3135,2024-09-20
2024-03-08,North,Clothing,T-Shirt,9,24.57,0.06,207.86219999999997,2024-03-08
2024-10-23,South,Sports,Football,7,42.74,0.19,242.33580000000003,2024-10-23
2024-10-28,West,Electronics,Headphones,2,352.09,0.2,563.3439999999999,2024-10-28
2024-01-28,East,Electronics,Smartphone,4,389.99,0.2,1247.968,2024-01-28
2024-07-31,South,Groceries,Beverages,5,6.34,0.08,29.164,2024-07-31
2024-11-09,South,Clothing,Jacket,7,22.66,0.0,158.62,2024-11-09
2024-11-26,West,Home & Kitchen,Mixer,8,49.38,0.11,351.5856,2024-11-26
2024-04-26,East,Home & Kitchen,Vacuum Cleaner,5,71.93,0.16,302.106,2024-04-26
2024-10-20,East,Sports,Cricket Bat,5,37.52,0.15,159.46,2024-10-20
2024-05-24,North,Home & Kitchen,Mixer,9,51.27,0.19,373.7583,2024-05-24
2024-02-06,South,Sports,Dumbbells,2,36.96,0.12,65.0496,2024-02-06
2024-03-04,West,Sports,Yoga Mat,7,28.09,0.21,155.3377,2024-03-04
2024-09-02,North,Clothing,Sneakers,1,23.58,0.14,20.278799999999997,2024-09-02
2024-08-21,North,Electronics,Smartphone,3,278.73,0.07,777.6567,2024-08-21
2024-04-24,West,Home & Kitchen,Cookware,4,54.62,0.1,196.632,2024-04-24
2024-05-31,South,Beauty,Face Wash,7,11.0,0.12,67.76,2024-05-31
2024-03-31,South,Electronics,Laptop,5,365.26,0.17,1515.829,2024-03-31
2024-11-09,West,Groceries,Pulses,5,4.66,0.05,22.134999999999998,2024-11-09
2024-08-30,West,Groceries,Rice,2,4.18,0.08,7.691199999999999,2024-08-30
2024-01-17,North,Groceries,Pulses,4,5.33,0.08,19.6144,2024-01-17
2024-08-11,East,Electronics,Smartphone,6,362.42,0.13,1891.8324,2024-08-11
2024-09-22,South,Clothing,Jeans,9,22.27,0.24,152.32680000000002,2024-09-22
2024-12-24,South,Groceries,Beverages,1,4.78,0.07,4.4454,2024-12-24
2024-09-17,East,Electronics,Headphones,2,430.86,0.07,801.3996,2024-09-17
2024-05-21,South,Beauty,Perfume,3,13.46,0.12,35.534400000000005,2024-05-21
2024-08-05,East,Groceries,Pulses,1,6.48,0.09,5.896800000000001,2024-08-05
2024-08-25,West,Home & Kitchen,Vacuum Cleaner,7,78.03,0.0,546.21,2024-08-25
2024-10-19,East,Electronics,Headphones,3,294.96,0.15,752.1479999999999,2024-10-19
2024-09-17,South,Sports,Football,8,33.14,0.03,257.1664,2024-09-17
2024-01-13,South,Home & Kitchen,Bedsheet,1,69.65,0.03,67.5605,2024-01-13
2024-05-01,West,Sports,Yoga Mat,1,51.24,0.19,41.504400000000004,2024-05-01
2024-12-09,West,Electronics,Headphones,8,373.53,0.0,2988.24,2024-12-09
2024-11-10,South,Electronics,Tablet,7,275.06,0.16,1617.3528,2024-11-10
2024-03-11,West,Beauty,Perfume,4,11.38,0.08,41.878400000000006,2024-03-11
2024-11-06,South,Clothing,T-Shirt,1,26.85,0.04,25.776,2024-11-06
2024-04-09,East,Sports,Cricket Bat,7,38.28,0.0,267.96000000000004,2024-04-09
2024-10-10,North,Electronics,Headphones,8,211.55,0.0,1692.4,2024-10-10
2024-05-17,East,Clothing,Jacket,9,32.99,0.14,255.3426,2024-05-17
2024-11-21,South,Groceries,Pulses,5,3.37,0.09,15.333500000000003,2024-11-21
2024-02-28,East,Home & Kitchen,Vacuum Cleaner,5,40.05,0.0,200.25,2024-02-28
2024-08-03,South,Clothing,T-Shirt,4,23.99,0.23,73.8892,2024-08-03
2024-05-14,South,Electronics,Tablet,3,262.86,0.06,741.2652,2024-05-14
2024-10-25,South,Sports,Cricket Bat,4,41.64,0.0,166.56,2024-10-25
2024-12-16,North,Groceries,Pulses,4,4.27,0.18,14.0056,2024-12-16
2024-08-15,West,Clothing,Jacket,7,19.06,0.0,133.42,2024-08-15
2024-12-17,West,Groceries,Pulses,6,6.06,0.0,36.36,2024-12-17
2024-08-22,South,Beauty,Shampoo,5,11.29,0.13,49.1115,2024-08-22
2024-04-21,West,Groceries,Beverages,2,4.4,0.02,8.624,2024-04-21
2024-07-15,North,Sports,Football,6,38.65,0.01,229.581,2024-07-15
2024-03-05,North,Sports,Cricket Bat,2,36.56,0.16,61.4208,2024-03-05
2024-04-16,North,Home & Kitchen,Vacuum Cleaner,7,71.37,0.24,379.6884,2024-04-16
2024-05-29,East,Groceries,Snacks,8,5.38,0.14,37.0144,2024-05-29
2024-05-13,East,Home & Kitchen,Vacuum Cleaner,4,58.98,0.16,198.1728,2024-05-13
2024-11-16,West,Electronics,Tablet,9,262.48,0.06,2220.5808,2024-11-16
2024-03-22,South,Groceries,Rice,1,5.68,0.17,4.7143999999999995,2024-03-22
2024-04-19,East,Electronics,Tablet,3,235.63,0.18,579.6498,2024-04-19
2024-07-19,South,Clothing,Sneakers,7,15.04,0.15,89.488,2024-07-19
2024-06-26,South,Electronics,Smartphone,7,253.23,0.0,1772.61,2024-06-26
2024-09-07,South,Clothing,Sneakers,2,31.55,0.14,54.266,2024-09-07
2024-10-21,East,Groceries,Snacks,8,4.28,0.0,34.24,2024-10-21
2024-11-24,East,Beauty,Shampoo,5,11.34,0.12,49.896,2024-11-24
2024-01-11,East,Groceries,Rice,3,4.31,0.01,12.800699999999999,2024-01-11
2024-04-27,West,Home & Kitchen,Vacuum Cleaner,5,45.18,0.0,225.9,2024-04-27
2024-12-03,West,Clothing,Jacket,8,27.02,0.11,192.3824,2024-12-03
2024-07-10,South,Clothing,Sneakers,9,23.55,0.2,169.56000000000003,2024-07-10
2024-08-12,South,Beauty,Moisturizer,2,14.08,0.18,23.0912,2024-08-12
2024-12-09,East,Groceries,Snacks,3,5.93,0.15,15.1215,2024-12-09
2024-10-28,North,Sports,Football,4,42.2,0.09,153.608,2024-10-28
2024-05-16,West,Electronics,Smartphone,9,348.08,0.07,2913.4295999999995,2024-05-16
2024-06-06,North,Electronics,Tablet,4,125.75,0.17,417.48999999999995,2024-06-06
2024-10-28,East,Electronics,Smartphone,4,211.59,0.01,837.8964,2024-10-28
2024-10-30,West,Home & Kitchen,Mixer,6,48.31,0.31,200.0034,2024-10-30
2024-03-16,South,Home & Kitchen,Cookware,1,65.92,0.16,55.3728,2024-03-16
2024-03-25,South,Beauty,Face Wash,1,15.13,0.22,11.801400000000001,2024-03-25
2024-08-12,North,Groceries,Beverages,6,4.23,0.0,25.380000000000003,2024-08-12
2024-02-04,West,Beauty,Shampoo,1,12.1,0.08,11.132,2024-02-04
2024-04-09,North,Sports,Yoga Mat,7,33.24,0.14,200.1048,2024-04-09
2024-01-12,West,Home & Kitchen,Cookware,5,51.87,0.11,230.8215,2024-01-12
2024-04-10,East,Beauty,Perfume,3,15.28,0.18,37.5888,2024-04-10
2024-08-23,East,Home & Kitchen,Vacuum Cleaner,9,76.02,0.08,629.4456,2024-08-23
2024-11-30,South,Groceries,Pulses,3,5.35,0.18,13.160999999999998,2024-11-30
2024-11-28,North,Home & Kitchen,Mixer,5,57.24,0.27,208.926,2024-11-28
2024-08-28,South,Sports,Yoga Mat,4,47.26,0.07,175.8072,2024-08-28
2024-04-09,East,Electronics,Headphones,1,364.16,0.11,324.10240000000005,2024-04-09
2024-03-25,West,Electronics,Headphones,4,322.56,0.13,1122.5088,2024-03-25
2024-07-02,South,Sports,Football,1,41.98,0.17,34.843399999999995,2024-07-02
2024-08-31,North,Electronics,Laptop,6,387.14,0.0,2322.84,2024-08-31
2024-08-14,South,Home & Kitchen,Mixer,1,64.2,0.15,54.57,2024-08-14
2024-08-28,North,Sports,Football,8,44.73,0.13,311.32079999999996,2024-08-28
2024-05-21,South,Clothing,T-Shirt,1,21.51,0.16,18.0684,2024-05-21
2024-11-04,West,Sports,Football,3,22.48,0.14,57.9984,2024-11-04
2024-01-31,West,Electronics,Laptop,2,248.74,0.25,373.11,2024-01-31
2024-07-19,East,Clothing,Jeans,3,18.65,0.2,44.76,2024-07-19
2024-02-28,North,Beauty,Perfume,5,9.18,0.02,44.982,2024-02-28
2024-10-22,South,Clothing,Jacket,1,19.65,0.08,18.078,2024-10-22
2024-08-26,East,Sports,Dumbbells,8,33.01,0.13,229.7496,2024-08-26
2024-08-14,East,Groceries,Pulses,7,5.68,0.09,36.181599999999996,2024-08-14
2024-09-14,West,Home & Kitchen,Cookware,3,66.47,0.0,199.41,2024-09-14
2024-12-09,East,Clothing,Jacket,5,22.98,0.21,90.77100000000002,2024-12-09
2024-03-15,East,Clothing,Jacket,6,30.63,0.11,163.5642,2024-03-15
2024-08-08,East,Groceries,Rice,2,6.64,0.16,11.155199999999999,2024-08-08
2024-12-18,North,Home & Kitchen,Mixer,5,69.04,0.12,303.77600000000007,2024-12-18
2024-12-06,West,Groceries,Snacks,7,4.24,0.06,27.899199999999997,2024-12-06
2024-10-01,South,Beauty,Shampoo,5,13.05,0.11,58.0725,2024-10-01
2024-01-24,North,Sports,Cricket Bat,7,51.35,0.08,330.694,2024-01-24
2024-03-12,West,Clothing,Jacket,3,23.92,0.23,55.2552,2024-03-12
2024-01-23,West,Groceries,Rice,1,4.04,0.26,2.9896,2024-01-23
2024-06-05,West,Groceries,Snacks,1,6.64,0.03,6.440799999999999,2024-06-05
2024-01-21,North,Electronics,Headphones,7,339.58,0.08,2186.8952,2024-01-21
2024-06-08,West,Electronics,Smartphone,5,438.01,0.0,2190.05,2024-06-08
2024-12-23,East,Groceries,Rice,3,5.88,0.02,17.2872,2024-12-23
2024-05-28,South,Clothing,Jacket,5,31.41,0.0,157.05,2024-05-28
2024-12-27,North,Home & Kitchen,Cookware,5,56.48,0.16,237.21599999999998,2024-12-27
2024-02-27,East,Sports,Cricket Bat,6,41.55,0.19,201.933,2024-02-27
2024-04-07,South,Clothing,Jacket,1,25.04,0.0,25.04,2024-04-07
2024-01-10,South,Beauty,Perfume,1,12.24,0.28,8.8128,2024-01-10
2024-12-01,South,Home & Kitchen,Bedsheet,9,55.44,0.07,464.03279999999995,2024-12-01
2024-03-17,East,Groceries,Pulses,1,3.64,0.03,3.5308,2024-03-17
2024-01-25,East,Beauty,Face Wash,3,11.03,0.13,28.788299999999996,2024-01-25
2024-03-01,East,Electronics,Headphones,3,277.37,0.12,732.2568,2024-03-01
2024-01-09,South,Groceries,Rice,9,5.3,0.03,46.26899999999999,2024-01-09
2024-05-06,South,Home & Kitchen,Bedsheet,3,44.03,0.19,106.9929,2024-05-06
2024-11-16,North,Sports,Dumbbells,1,37.88,0.05,35.986000000000004,2024-11-16
2024-02-26,South,Sports,Football,5,34.78,0.0,173.9,2024-02-26
2024-05-09,South,Electronics,Laptop,6,296.33,0.12,1564.6224,2024-05-09
2024-11-19,South,Groceries,Rice,1,5.13,0.14,4.4117999999999995,2024-11-19
2024-12-20,North,Electronics,Smartphone,5,390.07,0.06,1833.3289999999997,2024-12-20
2024-12-01,North,Clothing,Sneakers,4,18.77,0.06,70.5752,2024-12-01
2024-05-28,East,Electronics,Headphones,6,392.98,0.07,2192.8284,2024-05-28
2024-08-21,West,Electronics,Headphones,8,272.91,0.0,2183.28,2024-08-21
2024-12-09,North,Sports,Cricket Bat,4,45.62,0.08,167.8816,2024-12-09
2024-01-01,North,Clothing,Sneakers,5,21.07,0.0,105.35,2024-01-01
2024-01-24,West,Clothing,T-Shirt,8,21.47,0.14,147.71359999999999,2024-01-24
2024-05-12,North,Clothing,Jeans,2,30.04,0.06,56.475199999999994,2024-05-12
2024-09-29,West,Beauty,Shampoo,2,7.58,0.16,12.734399999999999,2024-09-29
2024-01-18,East,Clothing,Sneakers,1,33.54,0.05,31.862999999999996,2024-01-18
2024-05-19,East,Sports,Football,2,25.11,0.12,44.193599999999996,2024-05-19
2024-03-17,South,Sports,Football,1,26.57,0.02,26.0386,2024-03-17
2024-01-31,West,Beauty,Shampoo,2,11.08,0.1,19.944,2024-01-31
2024-12-26,North,Beauty,Moisturizer,1,11.44,0.11,10.1816,2024-12-26
2024-04-21,East,Electronics,Tablet,7,172.18,0.11,1072.6814,2024-04-21
2024-12-12,West,Electronics,Headphones,1,280.08,0.04,268.8768,2024-12-12
2024-08-14,West,Beauty,Moisturizer,5,11.49,0.06,54.003,2024-08-14
2024-08-20,West,Home & Kitchen,Mixer,8,69.55,0.04,534.144,2024-08-20
2024-05-29,North,Beauty,Perfume,7,16.13,0.08,103.8772,2024-05-29
2024-02-20,West,Clothing,T-Shirt,3,29.94,0.04,86.22720000000001,2024-02-20
2024-04-25,East,Beauty,Face Wash,5,15.13,0.04,72.62400000000001,2024-04-25
2024-01-08,East,Electronics,Smartphone,8,296.44,0.13,2063.2224,2024-01-08
2024-12-28,East,Home & Kitchen,Vacuum Cleaner,7,64.59,0.15,384.3105,2024-12-28
2024-06-12,North,Sports,Yoga Mat,6,30.94,0.06,174.5016,2024-06-12
2024-07-30,North,Home & Kitchen,Bedsheet,4,70.97,0.12,249.8144,2024-07-30
2024-03-26,North,Beauty,Face Wash,2,15.27,0.2,24.432000000000002,2024-03-26
2024-09-20,South,Electronics,Tablet,7,206.5,0.07,1344.3149999999998,2024-09-20
2024-12-27,South,Sports,Football,8,41.51,0.21,262.3432,2024-12-27
2024-01-11,South,Clothing,Sneakers,9,25.23,0.13,197.55089999999998,2024-01-11
2024-01-23,South,Beauty,Shampoo,8,13.37,0.0,106.96,2024-01-23
2024-05-15,North,Sports,Yoga Mat,5,51.18,0.32,174.012,2024-05-15
2024-04-15,East,Home & Kitchen,Bedsheet,7,72.57,0.08,467.3508,2024-04-15
2024-10-26,West,Sports,Dumbbells,7,48.03,0.17,279.0543,2024-10-26
2024-05-23,South,Clothing,Jeans,8,30.71,0.15,208.828,2024-05-23
2024-06-25,West,Sports,Yoga Mat,6,46.5,0.16,234.35999999999999,2024-06-25
2024-05-11,North,Electronics,Headphones,7,382.09,0.05,2540.8984999999993,2024-05-11
2024-11-02,North,Electronics,Laptop,6,331.26,0.01,1967.6843999999999,2024-11-02
2024-08-14,East,Beauty,Moisturizer,6,9.67,0.17,48.1566,2024-08-14
2024-03-22,West,Beauty,Shampoo,9,12.08,0.17,90.2376,2024-03-22
2024-09-04,East,Home & Kitchen,Vacuum Cleaner,5,36.5,0.09,166.07500000000002,2024-09-04
2024-04-03,South,Home & Kitchen,Cookware,4,50.89,0.03,197.4532,2024-04-03
2024-12-20,North,Groceries,Snacks,9,6.52,0.09,53.398799999999994,2024-12-20
2024-05-12,East,Beauty,Moisturizer,9,14.73,0.08,121.9644,2024-05-12
2024-01-26,North,Beauty,Perfume,7,9.84,0.2,55.104,2024-01-26
2024-04-15,South,Groceries,Beverages,8,5.27,0.23,32.4632,2024-04-15
2024-01-23,West,Home & Kitchen,Vacuum Cleaner,4,55.45,0.03,215.14600000000002,2024-01-23
2024-03-12,North,Groceries,Beverages,5,5.52,0.08,25.392,2024-03-12
2024-09-13,South,Home & Kitchen,Cookware,3,60.9,0.05,173.56499999999997,2024-09-13
2024-07-24,South,Beauty,Moisturizer,6,11.69,0.08,64.5288,2024-07-24
2024-05-07,East,Sports,Dumbbells,6,38.19,0.09,208.51739999999998,2024-05-07
2024-02-10,South,Groceries,Pulses,1,7.66,0.09,6.9706,2024-02-10
2024-04-21,North,Sports,Football,2,24.04,0.19,38.9448,2024-04-21
2024-04-27,West,Beauty,Moisturizer,7,15.6,0.18,89.54400000000001,2024-04-27
2024-11-23,West,Beauty,Face Wash,6,9.89,0.09,53.9994,2024-11-23
2024-05-30,East,Sports,Football,4,34.05,0.07,126.66599999999998,2024-05-30
2024-09-28,East,Sports,Football,4,37.6,0.07,139.87199999999999,2024-09-28
2024-01-15,North,Home & Kitchen,Vacuum Cleaner,6,74.91,0.08,413.5032,2024-01-15
2024-07-12,North,Electronics,Headphones,3,321.75,0.09,878.3775,2024-07-12
2024-04-10,West,Electronics,Smartphone,9,260.72,0.0,2346.4800000000005,2024-04-10
2024-04-21,East,Electronics,Smartphone,3,211.82,0.13,552.8502,2024-04-21
2024-09-07,West,Home & Kitchen,Bedsheet,7,48.98,0.25,257.145,2024-09-07
2024-02-25,West,Home & Kitchen,Bedsheet,9,57.04,0.07,477.4248,2024-02-25
2024-09-28,North,Clothing,T-Shirt,3,13.86,0.12,36.590399999999995,2024-09-28
2024-09-18,East,Electronics,Laptop,5,180.39,0.08,829.794,2024-09-18
2024-04-09,East,Electronics,Tablet,1,321.99,0.08,296.23080000000004,2024-04-09
2024-07-21,North,Groceries,Beverages,1,4.09,0.11,3.6401,2024-07-21
2024-03-23,South,Clothing,T-Shirt,6,31.56,0.05,179.89199999999997,2024-03-23
2024-01-23,West,Groceries,Snacks,2,4.54,0.04,8.7168,2024-01-23
2024-01-27,South,Clothing,Jacket,1,33.65,0.01,33.3135,2024-01-27
2024-02-10,West,Clothing,T-Shirt,8,31.7,0.2,202.88,2024-02-10
2024-09-30,West,Groceries,Snacks,4,4.81,0.0,19.24,2024-09-30
2024-06-05,East,Beauty,Perfume,5,13.97,0.1,62.86500000000001,2024-06-05
2024-03-29,South,Electronics,Tablet,8,399.5,0.11,2844.44,2024-03-29
2024-01-16,North,Electronics,Laptop,3,177.72,0.28,383.87519999999995,2024-01-16
2024-01-17,North,Sports,Dumbbells,3,53.23,0.1,143.721,2024-01-17
2024-06-23,North,Beauty,Shampoo,2,8.97,0.13,15.607800000000001,2024-06-23
2024-06-28,East,Home & Kitchen,Cookware,9,92.47,0.21,657.4617000000001,2024-06-28
2024-02-29,West,Clothing,Sneakers,2,26.04,0.01,51.5592,2024-02-29
2024-07-21,West,Clothing,Jacket,8,24.29,0.11,172.9448,2024-07-21
2024-08-31,East,Home & Kitchen,Mixer,1,51.26,0.07,47.6718,2024-08-31
2024-04-26,North,Home & Kitchen,Mixer,9,71.97,0.14,557.0478,2024-04-26
2024-12-03,East,Electronics,Tablet,5,275.13,0.1,1238.085,2024-12-03
2024-03-02,West,Beauty,Perfume,6,14.63,0.07,81.63539999999999,2024-03-02
2024-11-10,East,Beauty,Moisturizer,6,10.9,0.04,62.784000000000006,2024-11-10
2024-09-03,East,Home & Kitchen,Vacuum Cleaner,5,36.16,0.0,180.79999999999998,2024-09-03
2024-04-03,South,Sports,Yoga Mat,2,36.58,0.03,70.9652,2024-04-03
2024-05-04,North,Home & Kitchen,Bedsheet,5,44.06,0.01,218.097,2024-05-04
2024-04-28,South,Clothing,Jacket,9,27.38,0.05,234.099,2024-04-28
2024-03-24,East,Home & Kitchen,Vacuum Cleaner,6,68.27,0.08,376.85040000000004,2024-03-24
2024-08-01,South,Electronics,Headphones,5,356.16,0.05,1691.76,2024-08-01
2024-02-10,North,Sports,Dumbbells,5,30.63,0.08,140.89800000000002,2024-02-10
2024-06-22,East,Groceries,Beverages,4,3.82,0.08,14.0576,2024-06-22
2024-11-11,East,Beauty,Moisturizer,4,13.9,0.1,50.04,2024-11-11
2024-02-04,West,Electronics,Tablet,8,282.16,0.11,2008.9792000000002,2024-02-04
2024-07-24,East,Groceries,Rice,1,4.7,0.09,4.277,2024-07-24
2024-01-04,North,Groceries,Pulses,8,4.6,0.0,36.8,2024-01-04
2024-12-12,East,Sports,Dumbbells,2,16.74,0.05,31.805999999999994,2024-12-12
2024-05-04,West,Sports,Cricket Bat,1,46.0,0.11,40.94,2024-05-04
2024-06-03,West,Sports,Cricket Bat,8,43.04,0.25,258.24,2024-06-03
2024-08-15,South,Sports,Football,3,26.71,0.06,75.3222,2024-08-15
