order_id,date,region,category,product,units,unit_price,discount,revenue
712596,2024-01-12,EAST,electronics,Vacuum Cleaner,-2,25.14,0.01,0.0
714389,2024-05-16,west , Beauty, T-Shirt,4,61.52,0.22,191.94240000000002
568207,2024-05-14,EAST,SPORTS, T-Shirt,15,,0.52,354.888
532603,2024-09-26,EAST,SPORTS,Cricket Bat ,-1,52.83,0.57,0.0
822604,2024-03-24,north,SPORTS, T-Shirt,11,64.86,0.04,684.9216
833046,2024-08-20,South ,CLOTHING,Cricket Bat ,10,71.82,0.15,610.4699999999999
968125,2024-05-08,EAST,CLOTHING,Cricket Bat ,1,44.08,0.26,32.6192
252449,2024-10-01,South ,SPORTS, T-Shirt,11,,0.4,325.31399999999996
819514,2024-12-23,north,Groceries ,Vacuum Cleaner,24,59.65,0.07,1331.388
541397,2024-05-10,South ,home & kitchen,Rice,7,48.57,0.47,180.1947
700238,2024-04-10,South ,SPORTS,laptop,11,81.4,0.4,537.24
486968,2024-10-02,South ,Groceries ,Rice,24,40.6,0.06,915.936
873969,2024-10-07,South ,Groceries ,laptop,10,25.16,0.31,173.60399999999998
241954,2024-06-25,EAST,Groceries ,Vacuum Cleaner,5,68.78,0.19,278.559
868655,2024-11-25,north,electronics, T-Shirt,19,67.39,0.36,819.4624000000001
806451,2024-07-02,South ,CLOTHING,Smartphone ,4,45.61,0.11,162.3716
129183,2024-05-13,EAST,CLOTHING,Rice,24,67.74,0.34,1073.0015999999998
646285,2024-09-14,north, Beauty, T-Shirt,7,56.52,0.12,348.1632
443732,2024-06-08,west , Beauty, T-Shirt,9,33.64,-0.03,302.76
977384,2024-11-15,west ,electronics, T-Shirt,20,52.61,0.03,1020.634
911508,2024-05-27,west ,CLOTHING,Vacuum Cleaner,4,10.86,0.23,33.4488
116035,2024-07-13,South ,SPORTS,laptop,7,40.89,0.51,140.2527
268249,2024-11-13,South ,home & kitchen,Vacuum Cleaner,14,38.63,0.58,227.14440000000005
997696,2024-10-15,west ,SPORTS,Vacuum Cleaner,5,62.0,0.36,198.4
154278,2024-03-12,South ,CLOTHING,Vacuum Cleaner,23,42.49,0.31,674.3163000000001
196761,2024-03-02,north,Groceries ,Cricket Bat ,9,32.02,0.12,253.5984
976406,2024-02-16,north,Groceries ,laptop,10,62.47,-0.05,624.7
264394,2024-05-12,west , Beauty,Rice,7,23.03,0.09,146.70110000000003
143596,2024-12-26,EAST,Groceries ,Vacuum Cleaner,8,56.23,-0.04,449.84
991419,2024-09-23,north,SPORTS, T-Shirt,14,73.68,0.5,515.76
596324,2024-08-01,west ,Groceries ,Cricket Bat ,9,27.62,0.59,101.91780000000001
470788,2024-05-24,South ,electronics,Vacuum Cleaner,17,58.37,0.16,833.5236
412394,2024-04-14,north,CLOTHING,Vacuum Cleaner,23,,0.04,1088.3232
130209,2024-07-28,EAST,home & kitchen,Smartphone ,13,51.77,0.31,464.3769
696152,2024-07-23,north,CLOTHING,Rice,-2,,0.54,0.0
139120,2024-06-29,South ,CLOTHING,Rice,22,45.88,0.08,928.6112
606179,2024-10-16,South ,electronics, T-Shirt,20,62.39,0.57,536.5540000000001
109118,2024-11-10,EAST,Groceries ,Rice,16,74.06,0.22,924.2688
875804,2024-07-15,EAST, Beauty,Vacuum Cleaner,22,46.86,0.48,536.0784000000001
233402,2024-05-19,South ,Groceries ,Cricket Bat ,22,38.81,0.07,794.0526
841756,2024-04-17,EAST,electronics,Vacuum Cleaner,-2,26.83,0.13,0.0
169273,2024-07-12,north,SPORTS, T-Shirt,2,72.4,0.46,78.19200000000001
869957,2024-05-21,EAST, Beauty,Smartphone ,19,58.53,0.31,767.3282999999999
100313,2024-09-20,South ,Groceries ,Cricket Bat ,6,66.69,0.57,172.0602
443270,2024-04-18,South ,CLOTHING,laptop,7,27.91,0.33,130.8979
557947,2024-05-17,South ,home & kitchen,Rice,12,54.13,0.43,370.2492000000001
555773,2024-08-25,South ,Groceries ,Vacuum Cleaner,14,53.31,0.16,626.9256
674046,2024-05-07,EAST,electronics,Cricket Bat ,8,50.9,-0.03,407.2
328943,2024-12-21,west , Beauty, T-Shirt,4,39.51,0.51,77.4396
329714,2024-12-25,EAST,home & kitchen,Smartphone ,5,27.83,0.1,125.23499999999999
307886,2024-03-06,west ,home & kitchen,laptop,3,40.66,0.02,119.54039999999999
955197,2024-12-12,north,home & kitchen,laptop,17,51.94,0.35,573.937
872236,2024-05-18,South ,SPORTS,Rice,2,19.45,0.35,25.285
544752,2024-01-02,north,CLOTHING,laptop,18,9.92,0.34,117.84959999999998
982763,2024-02-11,west ,electronics, T-Shirt,5,,-0.0,246.45
856289,2024-09-17,South , Beauty,Rice,9,60.69,0.33,365.9607
297281,2024-08-17,west ,electronics,Smartphone ,13,44.33,0.23,443.7433
870186,2024-12-09,north,home & kitchen,Vacuum Cleaner,0,59.63,0.07,0.0
294951,2024-08-13,EAST, Beauty,Smartphone ,2,52.43,0.08,96.47120000000001
410898,2024-08-20,west ,electronics,Rice,6,19.83,-0.01,118.97999999999999
997592,2024-01-24,north, Beauty,Smartphone ,-1,25.51,0.6,0.0
471425,2024-03-13,EAST,CLOTHING,Smartphone ,24,88.74,0.19,1725.1055999999999
474676,2024-10-24,west ,CLOTHING,laptop,11,63.2,0.27,507.49600000000004
516166,2024-05-11,north,CLOTHING,Cricket Bat ,24,1.31,0.37,19.8072
882398,2024-05-29,west ,Groceries , T-Shirt,5,70.69,0.29,250.94949999999997
813075,2024-12-10,South ,electronics, T-Shirt,15,,0.57,317.92050000000006
624327,2024-09-12,South , Beauty,Cricket Bat ,20,56.54,0.41,667.172
544041,2024-09-10,South ,CLOTHING,Rice,22,7.83,0.25,129.195
760309,2024-06-24,South , Beauty,Cricket Bat ,16,,0.47,417.9792
107492,2024-09-02,north,CLOTHING, T-Shirt,13,13.39,0.36,111.4048
607769,2024-12-09,west , Beauty,laptop,13,63.55,0.45,454.38250000000005
223904,2024-06-22,EAST,electronics,Rice,14,16.49,0.22,180.0708
477964,2024-08-25,west ,CLOTHING,laptop,3,35.74,0.11,95.4258
219531,2024-02-14,EAST, Beauty, T-Shirt,12,,0.51,289.8252
613655,2024-10-07,north,CLOTHING,laptop,12,32.67,0.27,286.1892
152615,2024-11-03,west ,home & kitchen, T-Shirt,19,61.44,0.21,922.2144
855237,2024-08-04,west ,electronics,Rice,-2,74.2,0.41,0.0
143263,2024-02-18,north, Beauty, T-Shirt,23,63.12,0.39,885.5735999999999
996308,2024-01-26,west , Beauty,Rice,12,33.38,0.02,392.5488
654831,2024-11-04,north,SPORTS,Cricket Bat ,15,71.1,0.59,437.26500000000004
277069,2024-02-05,South ,SPORTS,laptop,0,31.29,0.31,0.0
317444,2024-03-10,South ,SPORTS, T-Shirt,-1,37.43,0.11,0.0
987807,2024-04-20,north,electronics,laptop,13,45.1,0.05,556.985
648217,2024-02-26,west ,SPORTS,Rice,0,58.59,0.54,0.0
469187,2024-10-27,west ,SPORTS,laptop,12,24.79,0.09,270.70680000000004
960885,2024-12-12,north,CLOTHING,Rice,6,59.86,0.25,269.37
534951,2024-11-11,EAST,home & kitchen,Rice,-1,61.58,0.02,0.0
467296,2024-09-20,west ,Groceries , T-Shirt,-2,60.3,0.26,0.0
296429,2024-08-16,west ,SPORTS,Rice,17,37.94,0.02,632.0804
153146,2024-07-29,west ,electronics,Rice,19,13.57,0.1,232.047
898817,2024-05-15,north, Beauty,laptop,12,39.17,0.24,357.23040000000003
949209,2024-08-14,EAST,Groceries ,Vacuum Cleaner,16,26.48,0.04,406.7328
162118,2024-06-04,west ,CLOTHING,Cricket Bat ,4,52.25,0.57,89.87
304335,2024-04-01,north,SPORTS,Cricket Bat ,4,47.48,-0.05,189.92
348753,2024-04-07,South ,home & kitchen,Cricket Bat ,14,84.28,0.47,625.3576
200571,2024-09-12,west ,electronics,Smartphone ,13,49.03,0.15,541.7814999999999
514821,2024-07-16,South ,home & kitchen, T-Shirt,16,35.43,0.56,249.42719999999997
162039,2024-06-30,north,home & kitchen,Vacuum Cleaner,0,19.72,0.58,0.0
723485,2024-06-02,north,SPORTS,Cricket Bat ,11,65.83,0.46,391.03020000000004
557551,2024-06-01,west ,CLOTHING,Rice,3,40.29,0.54,55.6002
163960,2024-04-30,EAST,home & kitchen,laptop,3,,0.56,65.0628
401370,2024-01-24,west ,CLOTHING, T-Shirt,10,30.48,0.06,286.512
162842,2024-05-13,EAST,Groceries ,Smartphone ,22,24.59,0.5,270.49
524118,2024-07-12,South ,home & kitchen,laptop,7,39.81,0.26,206.2158
264924,2024-12-06,EAST,electronics,Rice,1,47.03,0.18,38.564600000000006
192196,2024-07-09,north,CLOTHING,Vacuum Cleaner,22,32.75,0.29,511.55499999999995
776968,2024-05-11,South ,SPORTS,Smartphone ,16,,0.05,749.208
194937,2024-04-30,north,SPORTS,laptop,12,46.76,0.54,258.11519999999996
200608,2024-11-24,north,electronics,Cricket Bat ,19,62.73,-0.04,1191.87
199376,2024-05-07,north,electronics,Vacuum Cleaner,5,31.63,0.11,140.7535
397927,2024-01-16,South ,electronics,Rice,15,,0.11,658.0215000000001
967044,2024-07-24,South ,electronics,Cricket Bat ,17,9.27,0.32,107.1612
380198,2024-05-19,west ,home & kitchen,Cricket Bat ,4,51.57,0.22,160.8984
531519,2024-02-03,west ,CLOTHING,Cricket Bat ,14,54.1,0.34,499.8839999999999
210488,2024-09-26,north, Beauty,laptop,18,63.76,0.5,573.84
178192,2024-08-27,EAST,Groceries ,laptop,6,58.1,0.09,317.22600000000006
831692,2024-09-04,north,Groceries ,Vacuum Cleaner,22,35.0,-0.03,770.0
622179,2024-11-28,west ,home & kitchen,laptop,9,47.6,0.58,179.92800000000003
813078,2024-09-03,west ,Groceries ,Smartphone ,19,-7.6,-0.03,-144.4
816529,2024-02-14,north,CLOTHING, T-Shirt,1,30.08,0.54,13.836799999999998
819450,2024-10-24,west ,CLOTHING, T-Shirt,21,78.64,0.39,1007.3784
657239,2024-10-14,north,SPORTS,Smartphone ,1,46.08,0.31,31.795199999999998
672781,2024-02-29,EAST,home & kitchen,Smartphone ,2,43.54,0.11,77.5012
358346,2024-01-29,north,SPORTS,Smartphone ,20,47.71,0.52,458.016
793707,2024-04-05,north,SPORTS,Smartphone ,0,68.12,0.14,0.0
608390,2024-01-23,north, Beauty,Smartphone ,11,54.7,0.26,445.25800000000004
221606,2024-06-07,north,electronics, T-Shirt,20,67.29,0.2,1076.64
259578,2024-08-19,west ,SPORTS, T-Shirt,20,8.7,0.28,125.28
402927,2024-11-28,west ,CLOTHING,laptop,17,42.97,0.39,445.5989
907291,2024-10-19,EAST, Beauty,laptop,16,70.97,0.45,624.5360000000001
447913,2024-05-29,EAST,Groceries ,Smartphone ,1,45.11,0.57,19.3973
857533,2024-06-24,South ,CLOTHING,Cricket Bat ,1,30.29,0.35,19.6885
626735,2024-06-13,north, Beauty,Smartphone ,14,44.8,0.27,457.85599999999994
498890,2024-07-05,South ,SPORTS,laptop,6,,0.43,168.57180000000002
308715,2024-06-15,north,CLOTHING,laptop,4,61.7,0.5,123.4
509284,2024-11-07,EAST, Beauty,Smartphone ,9,74.55,0.48,348.89399999999995
453967,2024-11-14,west ,electronics,Vacuum Cleaner,17,51.03,0.59,355.6791
438314,2024-07-01,west , Beauty, T-Shirt,-2,33.37,0.56,0.0
700618,2024-03-14,EAST,home & kitchen,Rice,18,42.84,0.57,331.5816000000001
743660,2024-11-18,north,CLOTHING,Smartphone ,10,46.27,0.01,458.07300000000004
894730,2024-05-22,South ,home & kitchen, T-Shirt,11,78.34,0.45,473.95700000000005
901296,2024-08-10,EAST,Groceries ,Smartphone ,19,47.54,0.18,740.6732000000001
946287,2024-04-02,EAST,Groceries ,Smartphone ,21,22.06,0.07,430.8318
452854,2024-11-17,north,Groceries ,Vacuum Cleaner,-1,32.92,0.06,0.0
796847,2024-09-13,EAST,SPORTS,Vacuum Cleaner,21,54.02,0.29,805.4382
643374,2024-05-29,South ,home & kitchen,Smartphone ,19,,0.14,805.3986
753894,2024-11-27,north,Groceries ,Rice,5,27.18,0.23,104.643
958221,2024-02-18,EAST,electronics,Vacuum Cleaner,-1,44.22,-0.04,0.0
923384,2024-08-13,north,Groceries ,Smartphone ,15,60.75,0.54,419.17499999999995
462300,2024-08-06,north,Groceries ,Smartphone ,7,79.02,0.05,525.483
736496,2024-04-28,South ,home & kitchen,Vacuum Cleaner,17,48.33,-0.03,821.61
598759,2024-07-02,west ,CLOTHING,laptop,15,59.4,0.07,828.63
648411,2024-07-04,west , Beauty,laptop,17,77.24,0.5,656.54
976348,2024-03-30,north, Beauty,Smartphone ,-2,69.64,0.05,0.0
299854,2024-02-06,South ,SPORTS,Cricket Bat ,13,47.83,0.21,491.2141
831941,2024-06-01,South ,SPORTS,Vacuum Cleaner,6,68.76,0.07,383.68080000000003
236926,2024-10-24,South ,Groceries ,Rice,12,48.68,0.41,344.6544
948408,2024-10-31,west ,home & kitchen, T-Shirt,3,47.09,0.3,98.889
576568,2024-06-05,north,home & kitchen,Rice,0,,0.06,0.0
