order_id,date,region,category,product,units,unit_price,discount
430096,2024-03-21,west ,electronics,Vacuum Cleaner,23,65.46,0.13
502186,2024-02-25,EAST,Groceries ,laptop,3,,0.21
162219,2024-01-29,west ,Groceries ,laptop,20,61.59,0.41
706180,2024-04-26,South ,electronics, T-Shirt,12,58.31,0.51
591438,2024-04-03,north,CLOTHING,Smartphone ,3,63.43,-0.03
103246,2024-05-19,west ,home & kitchen,laptop,18,,0.29
721070,2024-05-03,west ,CLOTHING,laptop,2,13.1,0.28
985642,2024-04-28,north,home & kitchen,Rice,19,33.58,0.18
639671,2024-05-22,EAST,home & kitchen,Rice,10,56.73,0.55
105242,2024-09-22,South ,home & kitchen,Smartphone ,8,,0.57
650345,2024-07-18,EAST,SPORTS,Cricket Bat ,22,36.36,0.15
520576,2024-10-21,South , Beauty,laptop,24,67.54,0.18
183425,2024-10-24,west ,electronics,Cricket Bat ,17,49.82,0.39
253318,2024-02-22,west , Beauty,laptop,12,72.88,0.58
850904,2024-01-10,South ,home & kitchen,Vacuum Cleaner,1,57.03,0.23
252879,2024-07-25,South ,electronics,laptop,7,33.88,0.46
728426,2024-11-18,west ,Groceries ,Cricket Bat ,13,49.57,0.51
755961,2024-04-18,EAST,CLOTHING, T-Shirt,18,43.08,0.19
277640,2024-08-03,west , Beauty,Rice,21,38.99,0.5
735376,2024-01-31,west ,SPORTS, T-Shirt,20,64.66,0.5
589126,2024-05-05,EAST, Beauty,Vacuum Cleaner,13,38.7,0.33
775940,2024-05-19,EAST,electronics,laptop,0,55.43,-0.02
307448,2024-08-07,EAST,home & kitchen, T-Shirt,15,,0.47
118859,2024-08-28,north,CLOTHING,laptop,14,41.57,0.53
940333,2024-08-14,EAST,home & kitchen, T-Shirt,24,49.08,0.48
693995,2024-05-19,west , Beauty, T-Shirt,20,21.7,0.48
984772,2024-02-19,west ,home & kitchen,Smartphone ,17,29.88,0.26
588473,2024-10-16,north,CLOTHING,Vacuum Cleaner,5,53.31,0.19
916150,2024-08-06,west ,Groceries ,laptop,2,39.54,0.19
149015,2024-06-03,EAST,Groceries , T-Shirt,16,55.15,0.03
887897,2024-08-14,north, Beauty, T-Shirt,22,68.53,0.08
145210,2024-11-02,EAST,SPORTS,laptop,5,100.13,0.55
325086,2024-01-02,EAST, Beauty,laptop,2,68.17,0.24
463929,2024-03-26,north, Beauty,Rice,24,46.82,0.52
593779,2024-04-27,north,home & kitchen,Rice,15,34.16,0.58
112782,2024-10-12,South , Beauty,Smartphone ,7,48.45,0.29
966435,2024-06-13,north,electronics,laptop,20,49.29,0.23
203224,2024-03-31,EAST,home & kitchen,Cricket Bat ,17,65.54,0.05
809194,2024-11-26,EAST,CLOTHING,laptop,8,47.0,0.27
634519,2024-06-30,South ,Groceries ,Rice,2,40.32,0.2
800013,2024-10-31,north,SPORTS,Vacuum Cleaner,13,64.56,0.11
747697,2024-01-13,EAST, Beauty, T-Shirt,24,40.35,0.28
745173,2024-09-11,north,SPORTS,Smartphone ,23,30.51,0.59
962687,2024-11-12,EAST,electronics,Vacuum Cleaner,4,42.64,0.54
614989,2024-03-23,EAST,electronics, T-Shirt,5,55.68,0.43
181414,2024-07-27,South ,electronics,Smartphone ,12,47.92,0.19
148732,2024-06-11,west , Beauty,Rice,19,,0.49
625344,2024-06-14,north,electronics, T-Shirt,19,57.04,-0.02
128847,2024-10-25,west ,electronics,Vacuum Cleaner,18,46.04,0.32
165267,2024-05-16,EAST,home & kitchen,Rice,15,19.82,-0.04
951255,2024-09-17,EAST,Groceries ,Cricket Bat ,0,26.75,0.22
690629,2024-06-26,north,CLOTHING,Smartphone ,6,47.65,0.46
421716,2024-11-24,South ,Groceries ,Vacuum Cleaner,22,42.07,0.58
164145,2024-03-22,west ,SPORTS,Cricket Bat ,12,55.48,0.0
563340,2024-01-14,South ,SPORTS,Rice,12,46.76,0.0
829053,2024-01-14,EAST,SPORTS,Vacuum Cleaner,19,61.36,0.05
531482,2024-07-23,north,electronics,Cricket Bat ,-2,52.56,0.49
682562,2024-10-10,South ,SPORTS,Rice,15,73.23,0.6
741078,2024-08-19,north,home & kitchen,Rice,1,53.5,0.57
638744,2024-05-19,north,SPORTS, T-Shirt,17,31.45,0.12
271630,2024-11-04,EAST,CLOTHING,laptop,4,48.95,0.15
921954,2024-08-27,South ,CLOTHING,laptop,4,,0.12
572551,2024-09-14,EAST,home & kitchen,Rice,0,78.22,0.31
189869,2024-11-25,South ,electronics,Vacuum Cleaner,0,38.48,0.14
683009,2024-03-09,South ,CLOTHING,Cricket Bat ,2,,0.13
538333,2024-11-16,EAST,SPORTS,Cricket Bat ,17,54.73,0.14
669257,2024-12-07,west ,home & kitchen,laptop,7,57.83,0.44
295928,2024-10-14,north,home & kitchen,Cricket Bat ,22,57.5,-0.05
680077,2024-02-06,South ,SPORTS,Vacuum Cleaner,-2,44.02,0.15
711339,2024-09-11,west ,CLOTHING,Cricket Bat ,4,32.66,0.08
982561,2024-12-08,north,home & kitchen, T-Shirt,12,15.7,0.48
455341,2024-02-08,west , Beauty,Vacuum Cleaner,5,,0.03
989174,2024-07-01,north,home & kitchen, T-Shirt,10,31.18,0.35
849823,2024-06-27,EAST,home & kitchen,Vacuum Cleaner,5,7.91,0.25
350157,2024-09-13,EAST,SPORTS,laptop,13,44.66,-0.04
323311,2024-02-05,west ,home & kitchen,Smartphone ,9,41.4,0.56
815190,2024-08-01,north,home & kitchen,Smartphone ,24,61.83,-0.01
626090,2024-06-24,EAST,CLOTHING, T-Shirt,-2,33.43,0.01
436884,2024-02-10,west ,electronics,Smartphone ,12,49.28,0.23
385256,2024-05-11,west ,electronics,Cricket Bat ,16,94.78,-0.01
718057,2024-02-13,north,electronics,Smartphone ,11,23.04,0.31
262486,2024-01-01,west , Beauty, T-Shirt,13,48.51,0.33
388622,2024-03-08,South ,Groceries ,Smartphone ,-2,49.29,-0.03
296532,2024-07-16,west , Beauty,Cricket Bat ,6,68.12,0.18
675560,2024-06-06,South ,electronics,Vacuum Cleaner,1,101.19,0.57
779909,2024-04-17,EAST, Beauty,Smartphone ,19,58.95,0.39
537518,2024-04-12,EAST,electronics,Rice,22,62.45,0.5
148706,2024-07-19,west ,electronics, T-Shirt,11,74.63,0.6
422928,2024-07-17,north,Groceries ,Smartphone ,12,61.38,0.44
946842,2024-11-03,north,CLOTHING,Rice,1,70.65,0.03
204895,2024-05-31,west ,SPORTS, T-Shirt,9,57.06,0.56
565203,2024-04-17,South ,electronics,Cricket Bat ,17,61.05,0.38
169939,2024-04-21,South ,Groceries ,laptop,13,52.04,0.45
330636,2024-03-08,west , Beauty,Rice,7,43.59,0.05
210975,2024-08-11,South ,SPORTS,Vacuum Cleaner,0,66.14,0.27
555084,2024-12-05,west ,electronics,Cricket Bat ,11,61.73,0.12
258670,2024-09-20,west ,CLOTHING,Smartphone ,15,50.22,0.27
822906,2024-03-04,South ,home & kitchen,Smartphone ,24,,0.42
646228,2024-04-08,north, Beauty,Cricket Bat ,19,78.44,0.22
315536,2024-02-08,South ,Groceries ,laptop,-1,54.62,0.08
460594,2024-07-14,South ,CLOTHING,Smartphone ,11,70.19,-0.03
632336,2024-03-07,west ,SPORTS,Cricket Bat ,24,32.9,-0.05
448613,2024-03-17,north,electronics,Smartphone ,5,47.07,0.17
918485,2024-01-07,west ,CLOTHING,Smartphone ,-1,30.61,0.25
112361,2024-03-27,west ,home & kitchen,laptop,7,24.78,0.54
764860,2024-05-30,EAST,Groceries ,laptop,10,53.58,0.52
807944,2024-04-21,west ,electronics,Rice,14,72.98,0.48
468985,2024-02-11,west ,electronics,Cricket Bat ,22,52.28,0.16
337230,2024-09-26,north,Groceries , T-Shirt,16,63.54,0.06
316666,2024-04-28,west , Beauty,Vacuum Cleaner,3,49.63,0.05
535112,2024-08-12,South ,SPORTS,Rice,19,28.91,0.51
394366,2024-03-29,west ,home & kitchen,laptop,5,71.01,0.12
782181,2024-01-04,South ,Groceries ,Cricket Bat ,15,28.42,-0.02
735223,2024-11-10,EAST,electronics,Vacuum Cleaner,18,40.86,-0.02
400921,2024-02-20,South ,Groceries ,Rice,10,41.1,0.54
312558,2024-10-27,South ,CLOTHING, T-Shirt,22,44.76,0.01
846151,2024-12-30,EAST,CLOTHING,Smartphone ,18,30.68,0.11
146930,2024-10-28,EAST, Beauty, T-Shirt,11,28.32,0.4
977475,2024-09-22,north,home & kitchen,laptop,9,72.45,0.22
468212,2024-09-21,South ,SPORTS,Cricket Bat ,14,52.08,0.31
239967,2024-12-25,South ,CLOTHING, T-Shirt,14,64.14,0.37
952116,2024-07-11,north,SPORTS,Vacuum Cleaner,1,66.11,0.38
786542,2024-01-23,EAST,home & kitchen, T-Shirt,10,14.29,0.28
136779,2024-06-26,South ,CLOTHING,Cricket Bat ,22,47.23,0.02
414369,2024-06-03,EAST,Groceries , T-Shirt,6,53.09,0.49
358406,2024-08-20,west ,home & kitchen, T-Shirt,8,44.04,0.58
580527,2024-07-13,west ,SPORTS,Cricket Bat ,3,102.47,0.28
736172,2024-08-23,EAST,electronics,Rice,3,25.29,0.47
425206,2024-01-21,South ,Groceries ,Smartphone ,19,14.84,0.07
251896,2024-01-30,west ,Groceries ,Smartphone ,8,,0.54
153370,2024-06-13,EAST,CLOTHING,Rice,13,82.44,0.43
542858,2024-05-16,west ,home & kitchen, T-Shirt,1,58.76,0.51
712883,2024-02-16,South ,SPORTS,laptop,11,45.44,0.1
688816,2024-02-25,north,SPORTS,Rice,24,67.07,0.11
963398,2024-02-18,EAST,SPORTS,Smartphone ,6,64.21,0.52
921438,2024-07-28,north,electronics,Cricket Bat ,22,26.17,0.06
918489,2024-03-10,west ,CLOTHING,Rice,7,59.21,-0.04
135529,2024-03-26,north,SPORTS,laptop,-2,28.11,0.37
866687,2024-06-07,South , Beauty,Cricket Bat ,-1,,0.31
279960,2024-02-20,South ,electronics, T-Shirt,22,68.61,0.47
787362,2024-05-17,west ,electronics,Smartphone ,8,49.83,0.58
421860,2024-11-19,South ,SPORTS,Smartphone ,11,99.12,0.31
791371,2024-01-14,South ,CLOTHING,laptop,0,48.86,0.51
538125,2024-08-26,north,Groceries ,Cricket Bat ,13,36.38,0.28
298168,2024-06-27,EAST,SPORTS,Rice,16,,-0.05
855334,2024-07-07,EAST,CLOTHING,Rice,21,24.32,0.18
149780,2024-11-18,EAST,Groceries ,Cricket Bat ,0,48.45,0.37
247983,2024-11-21,South ,home & kitchen, T-Shirt,1,58.84,0.3
443735,2024-05-01,South , Beauty, T-Shirt,24,80.16,0.21
442011,2024-07-11,South ,CLOTHING, T-Shirt,8,67.67,0.43
727536,2024-05-09,South ,Groceries ,Vacuum Cleaner,4,31.33,0.2
129939,2024-06-27,South , Beauty,Smartphone ,22,43.06,0.12
652264,2024-01-31,north, Beauty,Cricket Bat ,22,81.95,0.03
990921,2024-06-11,South ,SPORTS,laptop,11,20.28,0.09
261166,2024-10-21,north,home & kitchen,Vacuum Cleaner,16,55.65,0.26
231168,2024-06-20,South ,electronics,Cricket Bat ,21,40.01,0.25
244419,2024-12-26,north,home & kitchen, T-Shirt,4,27.08,0.5
545755,2024-10-02,west ,CLOTHING,Rice,-2,14.34,0.07
658894,2024-06-14,north, Beauty,Rice,18,48.41,-0.02
260533,2024-04-07,South ,Groceries , T-Shirt,13,65.45,0.26
224227,2024-02-17,South ,SPORTS,laptop,13,56.8,0.35
283451,2024-07-23,EAST,home & kitchen, T-Shirt,3,33.06,0.28
369472,2024-10-15,west , Beauty,Vacuum Cleaner,19,41.65,0.28
847767,2024-06-16,north,home & kitchen, T-Shirt,20,39.83,0.31
487387,2024-05-08,west , Beauty,Vacuum Cleaner,11,67.3,0.37
961861,2024-04-18,South ,SPORTS,Smartphone ,-1,17.45,0.47
280116,2024-07-11,west ,SPORTS,laptop,8,35.62,0.39
212876,2024-11-24,north,CLOTHING,Smartphone ,12,30.52,0.01
879383,2024-02-01,north,CLOTHING,Rice,20,72.17,-0.05
454455,2024-07-25,EAST,Groceries , T-Shirt,18,15.28,0.25
901487,2024-05-25,South ,home & kitchen,laptop,14,,0.05
420546,2024-01-03,west ,electronics, T-Shirt,23,53.72,0.32
357385,2024-03-13,EAST,home & kitchen,Rice,4,69.44,-0.0
657916,2024-10-22,EAST, Beauty,laptop,6,53.62,0.35
310535,2024-01-30,north,Groceries ,Smartphone ,-1,40.81,0.18
310187,2024-05-09,South , Beauty,Vacuum Cleaner,17,38.13,0.27
457303,2024-10-07,north,electronics, T-Shirt,-2,25.35,0.21
745502,2024-11-17,EAST,SPORTS,Vacuum Cleaner,23,47.49,0.31
111231,2024-04-30,South ,CLOTHING, T-Shirt,21,67.05,0.16
547375,2024-03-11,South , Beauty,laptop,3,44.75,0.37
554081,2024-11-26,west , Beauty,Cricket Bat ,-1,36.64,0.1
211778,2024-07-18,north, Beauty,Cricket Bat ,7,54.33,0.14
217784,2024-09-13,South , Beauty,Cricket Bat ,-2,31.56,0.14
659291,2024-03-14,west ,Groceries , T-Shirt,1,52.86,0.12
167454,2024-09-16,South , Beauty,Vacuum Cleaner,-2,40.62,0.22
692737,2024-09-13,west ,SPORTS,Smartphone ,8,,0.19
776193,2024-08-08,west ,electronics,Cricket Bat ,2,59.23,0.55
679550,2024-01-31,north,Groceries ,Vacuum Cleaner,23,50.18,0.54
227799,2024-12-19,South ,CLOTHING,Cricket Bat ,-1,44.05,0.04
649087,2024-05-03,EAST,CLOTHING,Rice,19,28.35,0.4
190124,2024-03-04,west ,SPORTS,Rice,20,89.18,0.52
189979,2024-07-17,west ,home & kitchen,Smartphone ,5,50.67,0.05
687876,2024-07-27,north,Groceries ,Vacuum Cleaner,13,81.69,0.36
129866,2024-07-02,EAST,electronics,Cricket Bat ,-2,74.07,0.39
379220,2024-12-25,west ,Groceries , T-Shirt,23,72.65,0.06
456084,2024-12-04,EAST,Groceries ,Vacuum Cleaner,5,42.92,0.24
751410,2024-08-18,EAST,home & kitchen,laptop,21,47.65,0.46
719810,2024-10-11,north,home & kitchen,Rice,14,29.23,0.44
730397,2024-08-02,west ,CLOTHING, T-Shirt,1,78.08,-0.05
233571,2024-12-04,South ,electronics,Rice,20,32.72,0.16
485522,2024-12-13,north,Groceries ,laptop,18,53.3,0.22
374818,2024-04-10,north,home & kitchen,Vacuum Cleaner,10,3.65,0.16
547352,2024-02-17,north,Groceries ,laptop,13,75.21,-0.04
538130,2024-06-14,west ,Groceries ,Cricket Bat ,15,49.79,-0.01
371922,2024-08-20,north,electronics, T-Shirt,9,56.32,0.17
680330,2024-07-07,west ,Groceries ,laptop,12,12.6,0.59
468083,2024-04-26,north,home & kitchen,Rice,17,49.85,0.4
785750,2024-06-30,South ,Groceries ,Rice,17,27.35,0.09
105941,2024-08-05,north,SPORTS,Cricket Bat ,3,85.7,0.29
774492,2024-09-04,west ,CLOTHING,Vacuum Cleaner,5,77.13,0.2
261154,2024-06-07,north,home & kitchen,Smartphone ,1,52.66,0.02
162628,2024-04-24,north,SPORTS,Rice,5,33.04,0.45
495719,2024-01-28,EAST,SPORTS, T-Shirt,18,38.18,0.42
976929,2024-04-08,north,SPORTS,Smartphone ,4,108.72,0.3
652322,2024-12-29,EAST,SPORTS,Vacuum Cleaner,1,61.11,0.43
992022,2024-02-13,EAST,Groceries , T-Shirt,14,27.36,0.57
846959,2024-03-22,west ,electronics,Rice,12,64.27,0.47
447606,2024-08-24,north,electronics,Rice,8,24.54,0.31
486527,2024-09-08,South ,home & kitchen,Vacuum Cleaner,11,42.97,0.4
735365,2024-05-08,west ,SPORTS,Smartphone ,5,25.34,0.5
812757,2024-01-23,north,Groceries , T-Shirt,9,64.2,0.29
464008,2024-08-01,EAST,Groceries ,Smartphone ,21,39.17,0.29
797832,2024-05-29,north,electronics,Vacuum Cleaner,12,,0.55
260096,2024-07-25,EAST,home & kitchen,laptop,6,35.1,0.11
361621,2024-05-03,EAST,home & kitchen,laptop,18,37.94,0.08
333067,2024-02-29,west ,home & kitchen,laptop,3,65.46,0.38
971558,2024-10-11,South , Beauty, T-Shirt,19,38.89,-0.0
840653,2024-05-27,South ,home & kitchen,laptop,22,102.25,0.16
785044,2024-06-09,EAST, Beauty, T-Shirt,20,,0.31
123448,2024-12-26,South ,Groceries ,Smartphone ,9,-6.04,0.22
622062,2024-08-17,South ,Groceries ,Cricket Bat ,4,52.65,-0.05
103788,2024-01-08,west ,Groceries ,laptop,11,50.95,0.35
726831,2024-02-20,west ,Groceries ,Rice,23,30.69,0.51
456773,2024-06-09,west ,Groceries ,Rice,19,48.97,0.03
937398,2024-01-03,north,CLOTHING,Rice,15,43.84,-0.02
946227,2024-03-27,South ,Groceries ,laptop,16,37.68,0.38
615104,2024-12-20,South ,Groceries ,Vacuum Cleaner,6,63.92,0.41
772418,2024-04-29,South ,home & kitchen,Rice,5,82.89,0.03
148439,2024-05-10,South ,electronics,Cricket Bat ,16,46.74,0.16
935836,2024-01-22,west ,electronics,laptop,18,60.82,0.16
688979,2024-05-24,South ,Groceries ,Cricket Bat ,19,33.04,0.53
680328,2024-11-01,north, Beauty,Rice,10,28.36,0.48
943698,2024-08-01,EAST,CLOTHING,Smartphone ,10,82.13,0.57
252252,2024-11-06,west ,electronics,Smartphone ,16,45.54,0.41
236594,2024-09-23,north,CLOTHING,Vacuum Cleaner,-2,-3.19,0.37
951245,2024-07-19,north,SPORTS,Vacuum Cleaner,13,74.96,0.09
883600,2024-02-04,west ,home & kitchen,Vacuum Cleaner,18,77.85,0.53
884472,2024-07-18,South , Beauty,Rice,3,66.5,0.23
791290,2024-05-08,north,SPORTS,laptop,24,27.04,0.36
424794,2024-04-20,west ,Groceries ,Cricket Bat ,5,65.95,0.14
773373,2024-10-10,west , Beauty, T-Shirt,16,42.24,-0.04
340183,2024-05-01,EAST,SPORTS, T-Shirt,6,45.65,0.16
131262,2024-06-15,South ,CLOTHING,laptop,2,23.18,0.54
642027,2024-01-07,South ,CLOTHING,Cricket Bat ,13,51.74,0.31
815558,2024-05-30,EAST,CLOTHING,Cricket Bat ,10,27.16,0.34
238760,2024-09-07,South , Beauty,Vacuum Cleaner,20,34.77,-0.03
226548,2024-12-11,EAST,home & kitchen,Rice,5,38.68,0.54
527668,2024-01-10,EAST, Beauty, T-Shirt,12,65.23,0.39
968657,2024-02-26,South ,electronics,Rice,18,,0.03
438514,2024-03-02,north, Beauty, T-Shirt,23,60.19,0.34
733634,2024-12-25,west , Beauty,Cricket Bat ,9,50.58,0.44
877186,2024-09-08,EAST, Beauty,Rice,23,43.09,0.51
291156,2024-05-14,north,home & kitchen,Vacuum Cleaner,24,87.55,0.35
433310,2024-06-26,north,electronics,laptop,3,65.94,0.26
976517,2024-10-23,west ,SPORTS, T-Shirt,2,44.9,0.16
474747,2024-03-02,South ,electronics, T-Shirt,3,21.24,-0.01
376315,2024-06-05,EAST,home & kitchen,laptop,-2,41.46,0.44
873881,2024-06-24,South ,Groceries ,Smartphone ,-1,59.25,0.03
994162,2024-11-12,north,SPORTS,Vacuum Cleaner,13,44.61,0.5
507059,2024-02-17,EAST,Groceries , T-Shirt,11,34.56,0.19
678534,2024-12-29,South ,home & kitchen,laptop,15,,0.19
652590,2024-11-26,north,CLOTHING, T-Shirt,9,44.18,0.49
376718,2024-05-09,west ,CLOTHING, T-Shirt,7,36.11,-0.01
127297,2024-05-20,north, Beauty,Smartphone ,21,30.53,0.03
539013,2024-06-03,west , Beauty,laptop,21,26.33,0.16
874407,2024-02-12,EAST,CLOTHING, T-Shirt,1,49.42,0.58
209941,2024-09-23,west , Beauty,Cricket Bat ,11,55.96,0.57
396113,2024-05-02,west ,electronics,Smartphone ,6,,0.08
386169,2024-02-07,west ,CLOTHING,Cricket Bat ,9,93.27,-0.03
773233,2024-01-25,north,Groceries ,Cricket Bat ,4,70.48,0.44
214402,2024-06-25,EAST,home & kitchen,Cricket Bat ,9,58.28,0.34
992699,2024-11-01,north,Groceries ,Smartphone ,13,23.68,0.2
582201,2024-09-04,EAST, Beauty,Rice,10,74.0,-0.02
864881,2024-03-22,north,home & kitchen, T-Shirt,4,50.68,0.4
625881,2024-02-12,north,Groceries ,Vacuum Cleaner,21,52.27,-0.03
631142,2024-09-28,South ,Groceries ,Cricket Bat ,6,55.95,0.28
400611,2024-12-20,EAST,home & kitchen,Smartphone ,6,38.45,0.3
884393,2024-12-02,South ,SPORTS,Vacuum Cleaner,12,34.36,0.19
282873,2024-10-01,South , Beauty,Rice,19,85.56,0.44
972446,2024-12-09,South ,home & kitchen,laptop,21,48.4,0.03
864741,2024-12-28,west , Beauty, T-Shirt,6,62.93,0.34
156416,2024-10-31,EAST,SPORTS,Vacuum Cleaner,21,13.35,0.32
120210,2024-07-31,north,SPORTS,Rice,12,19.16,0.22
566640,2024-06-28,north,SPORTS,Rice,11,21.91,0.35
415601,2024-07-07,EAST, Beauty,Vacuum Cleaner,-2,71.0,0.05
314513,2024-12-19,north,SPORTS,Smartphone ,9,68.05,0.12
399713,2024-12-07,west ,home & kitchen,laptop,11,53.05,0.58
362831,2024-07-23,north,SPORTS,laptop,21,61.15,0.48
692814,2024-10-22,EAST,CLOTHING, T-Shirt,17,69.37,0.29
424014,2024-12-05,west ,home & kitchen,Cricket Bat ,16,52.63,0.27
701129,2024-09-21,EAST,Groceries ,Cricket Bat ,4,46.74,0.41
368187,2024-04-30,South ,Groceries ,Vacuum Cleaner,23,43.76,0.42
756636,2024-02-10,west ,CLOTHING,laptop,10,63.4,0.52
111666,2024-04-21,EAST,home & kitchen,Cricket Bat ,10,57.25,0.59
456164,2024-03-21,west ,SPORTS,Cricket Bat ,18,58.36,0.47
954638,2024-02-22,EAST,CLOTHING,Rice,24,27.57,0.48
729468,2024-06-03,north,home & kitchen,Cricket Bat ,24,28.66,0.53
707387,2024-06-07,South ,home & kitchen,Cricket Bat ,14,25.81,0.18
943236,2024-02-11,EAST,Groceries , T-Shirt,6,60.81,0.43
182319,2024-09-16,EAST,Groceries ,Cricket Bat ,6,,0.21
185794,2024-10-09,north, Beauty,laptop,2,71.88,0.27
927391,2024-01-23,north,SPORTS, T-Shirt,10,72.15,-0.05
816466,2024-11-13,South ,home & kitchen,laptop,4,48.64,0.0
667309,2024-03-25,South ,CLOTHING,Smartphone ,5,40.47,0.24
227686,2024-05-04,west , Beauty, T-Shirt,11,66.22,0.05
399561,2024-07-15,north, Beauty,Vacuum Cleaner,23,44.73,0.21
250910,2024-07-10,EAST,Groceries ,Smartphone ,-2,18.25,0.36
535331,2024-01-13,EAST,SPORTS,Cricket Bat ,-2,85.88,0.17
252340,2024-01-25,west ,electronics,laptop,0,30.85,0.46
689151,2024-02-29,South ,home & kitchen, T-Shirt,14,20.86,0.11
344564,2024-07-16,west , Beauty,Smartphone ,7,72.07,0.24
896335,2024-04-17,South ,electronics,Vacuum Cleaner,3,45.67,0.42
581342,2024-12-13,north,Groceries ,Cricket Bat ,19,53.94,0.24
366086,2024-08-29,west ,Groceries , T-Shirt,19,45.89,0.38
455315,2024-04-02,west ,Groceries ,Rice,7,75.63,0.46
988841,2024-06-05,north,SPORTS,laptop,21,42.83,0.09
868007,2024-09-10,South ,electronics,laptop,19,62.95,0.51
636615,2024-06-07,west ,CLOTHING,Rice,10,,0.54
360543,2024-06-02,west , Beauty,Cricket Bat ,17,,0.35
369148,2024-05-21,EAST,SPORTS,Rice,10,65.2,-0.01
536580,2024-08-17,EAST, Beauty,Vacuum Cleaner,18,43.53,0.35
789752,2024-03-23,South , Beauty,Smartphone ,2,73.39,0.04
417633,2024-04-12,South ,electronics,laptop,4,74.98,0.47
475472,2024-08-18,EAST,SPORTS,laptop,6,68.75,0.43
298315,2024-12-25,west ,home & kitchen,Vacuum Cleaner,17,61.39,0.08
605380,2024-03-06,EAST,Groceries ,Cricket Bat ,2,53.07,0.15
739403,2024-12-24,EAST,CLOTHING,laptop,10,61.19,0.0
166787,2024-02-10,EAST,CLOTHING,Smartphone ,9,,0.17
905082,2024-04-30,north,Groceries ,Rice,17,63.1,0.6
545850,2024-07-28,South ,home & kitchen,Vacuum Cleaner,16,53.18,0.06
166119,2024-10-20,EAST,home & kitchen,laptop,13,41.73,0.15
740573,2024-10-16,EAST,electronics,laptop,22,71.58,0.37
628103,2024-11-06,South ,home & kitchen,Cricket Bat ,12,21.06,0.45
924998,2024-06-25,South ,SPORTS,laptop,22,,0.07
506530,2024-04-27,north,Groceries ,Vacuum Cleaner,5,28.12,0.35
373709,2024-05-05,EAST,home & kitchen,Vacuum Cleaner,18,59.53,0.12
285807,2024-06-22,north,CLOTHING,Smartphone ,15,41.66,0.21
587529,2024-04-16,South , Beauty,Smartphone ,8,37.17,-0.03
823577,2024-11-27,EAST, Beauty,Smartphone ,8,,0.16
898122,2024-03-10,north,home & kitchen,Smartphone ,9,87.58,0.26
691476,2024-11-17,north,electronics,Smartphone ,24,49.0,0.55
506769,2024-05-27,South , Beauty,Cricket Bat ,16,77.9,0.2
765420,2024-07-10,west ,home & kitchen, T-Shirt,10,,0.53
208106,2024-02-22,South ,Groceries ,Smartphone ,8,66.88,0.26
534653,2024-05-30,EAST,SPORTS,Vacuum Cleaner,5,,0.23
735746,2024-12-14,west ,electronics,Smartphone ,3,28.77,0.07
106432,2024-07-12,South , Beauty,laptop,22,62.74,0.26
519457,2024-08-08,South ,home & kitchen,laptop,21,56.31,0.54
458393,2024-01-02,EAST, Beauty,Smartphone ,1,73.63,0.6
132063,2024-02-18,west , Beauty,Cricket Bat ,19,67.59,0.03
909773,2024-04-06,west ,home & kitchen,Smartphone ,21,52.72,0.23
395792,2024-08-18,South ,electronics,Rice,6,52.07,0.5
360278,2024-09-24,EAST, Beauty,Vacuum Cleaner,-2,70.22,0.5
970132,2024-01-12,EAST,SPORTS, T-Shirt,23,73.39,0.05
757463,2024-06-05,north,Groceries , T-Shirt,3,39.58,0.0
498625,2024-04-10,west ,SPORTS,Vacuum Cleaner,24,,0.32
164656,2024-01-21,west ,Groceries ,Vacuum Cleaner,8,32.66,0.24
695277,2024-01-29,north,home & kitchen,Vacuum Cleaner,5,44.87,-0.02
625047,2024-11-04,EAST,Groceries ,Rice,15,53.79,0.38
403591,2024-01-05,west ,SPORTS,Cricket Bat ,14,48.77,0.31
355016,2024-06-08,South ,Groceries ,laptop,11,66.48,0.21
701532,2024-07-25,South ,SPORTS,Cricket Bat ,24,76.52,0.16
746173,2024-07-02,South ,Groceries , T-Shirt,13,59.25,0.45
189446,2024-08-03,north,home & kitchen, T-Shirt,24,25.62,0.31
966373,2024-07-19,north,home & kitchen, T-Shirt,0,28.41,0.37
870365,2024-07-06,EAST,CLOTHING,Cricket Bat ,14,35.22,0.13
793738,2024-02-17,South ,SPORTS,Vacuum Cleaner,0,25.78,0.55
225436,2024-10-25,north,electronics,Smartphone ,24,59.54,-0.0
169796,2024-04-29,north,electronics, T-Shirt,14,27.13,0.51
622555,2024-03-14,EAST, Beauty,Cricket Bat ,22,58.23,0.16
715152,2024-05-31,South ,SPORTS,Rice,19,57.39,0.11
941820,2024-12-28,South ,Groceries ,Cricket Bat ,7,,0.41
534565,2024-06-24,South ,home & kitchen,Smartphone ,11,57.92,0.23
766845,2024-07-15,west ,SPORTS,Rice,2,54.73,0.6
372666,2024-08-23,north, Beauty,Rice,18,37.74,0.42
213539,2024-06-28,west ,SPORTS,Cricket Bat ,4,58.77,-0.02
242614,2024-07-31,South ,SPORTS,Smartphone ,7,56.52,0.39
515082,2024-12-24,west , Beauty, T-Shirt,16,,0.59
492571,2024-09-02,EAST, Beauty,Vacuum Cleaner,3,48.38,0.38
100257,2024-05-03,west ,Groceries ,Rice,18,30.74,0.56
153256,2024-04-12,north,Groceries ,Rice,12,60.84,0.59
